CRN,URL,Course,Title,Instructors,Course Meeting,Credits
13593,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=13593,COMP 160,INTRO COMPUTER GAME CREATION,"Warren, Joe D.","1:00PM - 2:15PM TR DCH Sym II Lab
4:30PM - 5:59PM M DCH Sym II Lab",4
19124,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=19124,COMP 162,INTRO TO GAME CONTENT CREATION,"Roeske, Howard W.",10:50AM - 12:05PM TR DCH Sym II Lab,3
17062,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=17062,COMP 215,INTRODUCTION TO PROGRAM DESIGN,"Jermaine, Christopher M.",10:00AM - 10:50AM MWF SEW 309,4
10039,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=10039,COMP 290,COMPUTER SCIENCE PROJECTS,, TBA TBA,1 TO 3
15512,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=15512,COMP 310,ADV OBJECT-ORIENTED PROG,"Wong, Stephen B.","9:25AM - 10:40AM T OED 112
1:00PM - 1:50PM MWF DCH 1064",4
17945,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=17945,COMP 310,ADV OBJECT-ORIENTED PROG,"Wong, Stephen B.","1:00PM - 1:50PM MWF DCH 1064
2:30PM - 3:45PM T OED 112",4
11825,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=11825,COMP 326,DIGITAL LOGIC DESIGN,"Varman, Peter J.",10:50AM - 12:05PM TR DCH 1070,3
13588,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=13588,COMP 360,COMPUTER GRAPHICS,"Goldman, Ron",10:50AM - 12:05PM TR KCK 105,4
14865,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=14865,COMP 370,EVOLUTIONARY BIOINFORMATICS,"Havlak, Paul H.",10:00AM - 10:50AM MWF BRK 103,3
17092,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=17092,COMP 390,COMPUTER SCIENCE PROJECTS,, TBA TBA,1 TO 3
17762,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=17762,COMP 409,LOGIC IN COMPUTER SCIENCE,"Vardi, Moshe Y.",9:25AM - 10:40AM TR DCH 1042,3
11747,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=11747,COMP 410,SOFTWARE ENGINEER METHODOLOGY,"Wong, Stephen B.",3:00PM - 3:50PM MWF OED 104,4
10723,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=10723,COMP 412,COMPILER CONSTRUCTION,"Cooper, Keith D.",11:00AM - 11:50AM MWF HRZ 210,4
18731,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=18731,COMP 413,DISTRIB PROGRAM CONSTRUCTION,"Cox, Alan L.",3:00PM - 3:50PM MWF DCH 1070,4
18490,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=18490,COMP 424,MOBILE & EMBEDDED SYSTEM,"Zhong, Lin",10:50AM - 12:05PM TR MEL 254,4
10725,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=10725,COMP 425,COMPUTER SYSTEMS ARCHITECTURE,"Simar, Ray",2:00PM - 2:50PM MWF ABL 131,4
18729,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=18729,COMP 429,INTRO TO COMPUTER NETWORKS,"Ng, T. S. Eugene",2:30PM - 3:45PM TR DCH 1064,4
18379,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=18379,COMP 440,ARTIFICIAL INTELLIGENCE,"Subramanian, Devika",9:25AM - 10:40AM TR DCH 1064,4
18139,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=18139,COMP 446,MOBILE DEVICE APPLICATIONS,"Cutler, Scott E.",2:00PM - 3:29PM W DCH 1075,4
10729,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=10729,COMP 450,ALGORITHMIC ROBOTICS,"Kavraki, Lydia E.",1:00PM - 2:15PM TR MEL 254,4
