CRN,URL,Course,Title,Instructors,Course Meeting,Credits
30067,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30067,PSYC 485,UG SUPERVISED RESEARCH,"Fischer-Baum, Simon J.", TBA TBA,1 TO 6
30068,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30068,PSYC 485,UG SUPERVISED RESEARCH,"Hebl, Mikki", TBA TBA,1 TO 6
30069,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30069,PSYC 485,UG SUPERVISED RESEARCH,"Kortum, Philip T.", TBA TBA,1 TO 6
30070,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30070,PSYC 485,UG SUPERVISED RESEARCH,"Lane, David M.", TBA TBA,1 TO 6
30071,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30071,PSYC 485,UG SUPERVISED RESEARCH,"Martin, Randi C.", TBA TBA,1 TO 6
30072,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30072,PSYC 485,UG SUPERVISED RESEARCH,"Motowidlo, Stephan J.", TBA TBA,1 TO 6
30073,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30073,PSYC 485,UG SUPERVISED RESEARCH,"Oswald, Frederick L.", TBA TBA,1 TO 6
30074,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30074,PSYC 485,UG SUPERVISED RESEARCH,"Pomerantz, James R.", TBA TBA,1 TO 6
30075,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30075,PSYC 485,UG SUPERVISED RESEARCH,"Salas, Eduardo", TBA TBA,1 TO 6
30076,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30076,PSYC 485,UG SUPERVISED RESEARCH,"Denny, Bryan T.", TBA TBA,1 TO 6
30276,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30276,PSYC 485,UG SUPERVISED RESEARCH,"Gurcanli, Ozge", TBA TBA,1 TO 6
31008,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=31008,PSYC 485,UG SUPERVISED RESEARCH,"King, Eden B.", TBA TBA,1 TO 6
31673,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=31673,PSYC 485,UG SUPERVISED RESEARCH,"King, Danielle D.", TBA TBA,1 TO 6
31799,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=31799,PSYC 485,UG SUPERVISED RESEARCH,"Leal, Stephanie", TBA TBA,1 TO 6
32151,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=32151,PSYC 485,UG SUPERVISED RESEARCH - TMC,"King, Danielle D.", TBA TBA,1 TO 6
30016,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30016,PSYC 573,NON-THESIS GRADUATE RESEARCH,"Beier, Margaret E.", TBA TBA,1 TO 15
