Course,URL,Title,Distribution Group,Analyzing Diversity,Credits
MLSC 621,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=621&p_subj=MLSC,ART MUSIC EUROPEAN CULTURE II,,,3
MLSC 622,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=622&p_subj=MLSC,ANCIENT AND MEDIEVAL BRITAIN,,,3
MLSC 700,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=700&p_subj=MLSC,CAPSTONE,,,3
MSCI 301,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=301&p_subj=MSCI,MATERIALS SCIENCE,Distribution Group III,,3
MSCI 303,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=303&p_subj=MSCI,MATERIALS SCIENCE JUNIOR LAB,,,1
MSCI 304,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=304&p_subj=MSCI,APPLIED MATERIALS ENGINEERING,,,1
MSCI 311,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=311&p_subj=MSCI,INTRO TO DESIGN,,,4
MSCI 401,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=401&p_subj=MSCI,TRANSPORT PHENOMENA IN MAT SCI,,,4
MSCI 402,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=402&p_subj=MSCI,MECH PROPERTIES OF MATERIALS,,,3
MSCI 404,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=404&p_subj=MSCI,MATERIALS ENGINEERING & DESIGN,,,4
MSCI 406,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=406&p_subj=MSCI,PHYSICAL PROPERTIES OF SOLIDS,,,3
MSCI 411,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=411&p_subj=MSCI,METALLOGRAPHY & PHASE RELATION,,,3
MSCI 415,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=415&p_subj=MSCI,CERAMICS AND GLASSES,,,3
MSCI 433,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=433&p_subj=MSCI,COMPUTATIONAL MATERIALS MODEL,,,3
MSCI 435,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=435&p_subj=MSCI,CRYSTALLOGRAPHY & DIFFRACTION,,,3
MSCI 490,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=490&p_subj=MSCI,MATERIAL SCIENCE RESEARCH PROJ,,,1 TO 3
MSCI 499,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=499&p_subj=MSCI,CURRENT TOPICS,,,1 TO 9
MSCI 500,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=500&p_subj=MSCI,MATERIALS SCIENCE SEMINAR,,,0
MSCI 501,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=501&p_subj=MSCI,MATERIALS SCIENCE SEMINAR,,,1
MSCI 506,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=506&p_subj=MSCI,PHYSICAL PROPERTIES OF SOLIDS,,,3
MSCI 510,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=510&p_subj=MSCI,COMPUTATIONAL NANOMECHANICS,,,3
MSCI 523,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=523&p_subj=MSCI,DESIGN OF COMPOSITE MATERIALS,,,3
MSCI 533,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=533&p_subj=MSCI,COMPUTATIONAL MATERIALS MODEL,,,3
MSCI 535,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=535&p_subj=MSCI,CRYSTALLOGRAPHY & DIFFRACTION,,,3
MSCI 537,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=537&p_subj=MSCI,CRYSTALLOGRAPHY & DIFFRAC LAB,,,1
MSCI 545,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=545&p_subj=MSCI,THIN FILMS,,,3
MSCI 555,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=555&p_subj=MSCI,BIO-MIMETIC STRATEGIES,,,3
MSCI 561,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=561&p_subj=MSCI,ADV METALLURGICAL LAB I,,,1
MSCI 569,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=569&p_subj=MSCI,CORROSION SCI & ENGI,,,3
MSCI 570,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=570&p_subj=MSCI,SENIOR DESIGN THESIS PROJECT,,,2
MSCI 571,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=571&p_subj=MSCI,SENIOR DESIGN THESIS PROJECT,,,2
MSCI 580,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=580&p_subj=MSCI,MICROSCOPY METHODS,,,3
MSCI 593,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=593&p_subj=MSCI,POLYMER PHYSICS,,,3
MSCI 594,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=594&p_subj=MSCI,PROPERTIES OF POLYMERS,,,3
MSCI 597,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=597&p_subj=MSCI,POLYMER NANOCOMPOSITES,,,3
MSCI 609,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=609&p_subj=MSCI,THEORETICAL FRACTURE MECHANICS,,,3
MSCI 610,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=610&p_subj=MSCI,CRYSTAL THERMODYNAMICS,,,3
MSCI 611,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=611&p_subj=MSCI,INDEPENDENT STUDY,,,1 TO 9
MSCI 612,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=612&p_subj=MSCI,INDEPENDENT STUDY,,,1 TO 9
MSCI 614,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=614&p_subj=MSCI,SPECIAL TOPICS,,,1 TO 9
MSCI 616,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=616&p_subj=MSCI,AUTOMOTIVE ENGINEERING,,,1 TO 3
MSCI 617,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=617&p_subj=MSCI,AUTOMOTIVE ENGINEERING: LAB,,,1 TO 3
MSCI 621,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=621&p_subj=MSCI,M.M.S. RESEARCH PROJECT I,,,3
MSCI 622,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=622&p_subj=MSCI,M.M.S. RESEARCH PROJECT II,,,3
MSCI 623,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=623&p_subj=MSCI,SPECTROSCOPY: TOOLS IN MAT SCI,,,3
MSCI 634,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=634&p_subj=MSCI,THERMODYNAMICS OF ALLOYS,,,3
MSCI 635,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=635&p_subj=MSCI,TRANSFORMATION IN ALLOYS,,,3
MSCI 650,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=650&p_subj=MSCI,NANOMATERIALS & NANMECHANICS,,,3
MSCI 666,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=666&p_subj=MSCI,CONDUCTION PHENOMENA IN SOLIDS,,,3
MSCI 777,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=777&p_subj=MSCI,VISITING RESEARCH TRAINEE,,,0
MUSI 111,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=111&p_subj=MUSI,MUSICAL LIVES,Distribution Group I,,3
MUSI 112,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=112&p_subj=MUSI,GREAT LITERATURE IN GREAT MUSI,Distribution Group I,,3
MUSI 117,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=117&p_subj=MUSI,FUNDAMENTALS OF MUSIC I,Distribution Group I,,3
MUSI 141,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=141&p_subj=MUSI,CLASSICAL GUITAR/NON-MAJOR,,,2
MUSI 151,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=151&p_subj=MUSI,FLUTE FOR NON-MAJORS,,,2
MUSI 153,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=153&p_subj=MUSI,OBOE FOR NON-MAJORS,,,2
MUSI 155,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=155&p_subj=MUSI,CLARINET FOR NON-MAJORS,,,2
MUSI 157,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=157&p_subj=MUSI,BASSOON FOR NON-MAJORS,,,2
MUSI 161,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=161&p_subj=MUSI,HORN FOR NON-MAJORS,,,2
MUSI 163,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=163&p_subj=MUSI,TRUMPET FOR NON-MAJORS,,,2
MUSI 165,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=165&p_subj=MUSI,TROMBONE FOR NON-MAJORS,,,2
MUSI 167,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=167&p_subj=MUSI,TUBA FOR NON-MAJORS,,,2
MUSI 171,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=171&p_subj=MUSI,PERCUSSION/NON MAJORS,,,2
MUSI 173,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=173&p_subj=MUSI,VOICE FOR NON-MAJORS,,,2
MUSI 181,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=181&p_subj=MUSI,PIANO FOR NON-MAJORS,,,2
MUSI 183,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=183&p_subj=MUSI,ORGAN FOR NON-MAJORS,,,2
MUSI 187,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=187&p_subj=MUSI,HARP FOR NON-MAJORS,,,2
MUSI 191,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=191&p_subj=MUSI,VIOLIN FOR NON-MAJORS,,,2
MUSI 193,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=193&p_subj=MUSI,VIOLA FOR NON-MAJORS,,,2
MUSI 195,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=195&p_subj=MUSI,VIOLONCELLO FOR NON-MAJORS,,,2
MUSI 197,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=197&p_subj=MUSI,DOUBLE BASS FOR NON-MAJORS,,,2
MUSI 211,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=211&p_subj=MUSI,THEORY I,,,3
MUSI 212,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=212&p_subj=MUSI,THEORY II,,,3
MUSI 222,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=222&p_subj=MUSI,MEDIEVAL AND RENAISSANCE ERAS,Distribution Group I,,3
MUSI 225,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=225&p_subj=MUSI,RADIOHEAD AND BJORK,Distribution Group I,,3
MUSI 230,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=230&p_subj=MUSI,GREEK & ROMAN SOURCES,Distribution Group I,,3
MUSI 231,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=231&p_subj=MUSI,AURAL SKILLS & PERFORM TECH I,,,2
MUSI 232,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=232&p_subj=MUSI,AURAL SKILLS & PERF TECH II,,,2
MUSI 236,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=236&p_subj=MUSI,MUSIC HISTORY THRU TECHNOLOGY,,,3
MUSI 240,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=240&p_subj=MUSI,UNITY AND VARIETY IN MUSIC,Distribution Group I,,3
MUSI 251,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=251&p_subj=MUSI,SECONDARY FLUTE,,,2
MUSI 253,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=253&p_subj=MUSI,SECONDARY OBOE,,,2
MUSI 255,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=255&p_subj=MUSI,SECONDARY CLARINET,,,2
MUSI 257,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=257&p_subj=MUSI,SECONDARY BASSOON,,,2
MUSI 261,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=261&p_subj=MUSI,SECONDARY HORN,,,2
MUSI 263,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=263&p_subj=MUSI,SECONDARY TRUMPET,,,2
MUSI 265,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=265&p_subj=MUSI,SECONDARY TROMBONE,,,2
MUSI 267,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=267&p_subj=MUSI,SECONDARY TUBA,,,2
MUSI 271,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=271&p_subj=MUSI,SECONDARY PERCUSSION,,,2
MUSI 273,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=273&p_subj=MUSI,SECONDARY VOICE,,,2
MUSI 281,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=281&p_subj=MUSI,SECONDARY PIANO,,,2
MUSI 283,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=283&p_subj=MUSI,SECONDARY ORGAN,,,2
MUSI 285,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=285&p_subj=MUSI,SECONDARY HARPSICHORD,,,2
MUSI 287,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=287&p_subj=MUSI,SECONDARY HARP,,,2
MUSI 291,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=291&p_subj=MUSI,SECONDARY VIOLIN,,,2
MUSI 293,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=293&p_subj=MUSI,SECONDARY VIOLA,,,2
MUSI 295,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=295&p_subj=MUSI,SECONDARY VIOLONCELLO,,,2
MUSI 297,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=297&p_subj=MUSI,SECONDARY DOUBLE BASS,,,2
MUSI 303,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=303&p_subj=MUSI,UNDERGRAD COMPOSITION SEMINAR,,,1
MUSI 305,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=305&p_subj=MUSI,COMPOSITION ELECTIVE,,,3
MUSI 307,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=307&p_subj=MUSI,COMPOSITION FOR NON-MAJORS,,,3
MUSI 311,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=311&p_subj=MUSI,THEORETICAL STUDIES III,,,3
MUSI 312,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=312&p_subj=MUSI,THEORETICAL STUDIES IV,,,3
MUSI 317,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=317&p_subj=MUSI,THEORY FOR NON MAJORS I,Distribution Group I,,3
MUSI 318,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=318&p_subj=MUSI,THEORY FOR NON-MAJORS II,Distribution Group I,,3
MUSI 319,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=319&p_subj=MUSI,MUSIC AND THE BRAIN,,,3
MUSI 321,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=321&p_subj=MUSI,BAROQUE & EARLY CLASSICAL ERAS,Distribution Group I,,3
MUSI 322,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=322&p_subj=MUSI,CLASSICAL AND ROMANTIC ERAS,Distribution Group I,,3
MUSI 324,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=324&p_subj=MUSI,OPERA ON FILM,,,3
MUSI 327,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=327&p_subj=MUSI,MUSIC LIT NON-MAJORS I,Distribution Group I,,3
MUSI 328,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=328&p_subj=MUSI,MUSIC LIT NON-MAJORS II,Distribution Group I,,3
MUSI 329,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=329&p_subj=MUSI,SPEC STUDIES IN MUSIC HISTORY,,,3
MUSI 331,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=331&p_subj=MUSI,AURAL SKILLS & PERF TECH III,,,2
MUSI 332,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=332&p_subj=MUSI,AURAL SKILLS & PERF TECH IV,,,2
MUSI 334,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=334&p_subj=MUSI,CAMPANILE ORCHESTRA,,,1
MUSI 335,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=335&p_subj=MUSI,RICE CHORALE,,,1
MUSI 336,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=336&p_subj=MUSI,UNDERGRADUATE OPERA WORKSHOP,,,1
MUSI 337,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=337&p_subj=MUSI,UNDERGRADUATE ORCHESTRA,,,2
MUSI 338,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=338&p_subj=MUSI,CHAMBER MUSIC - UG,,,1
MUSI 339,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=339&p_subj=MUSI,UG ORCHESTRAL REP,,,1
MUSI 340,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=340&p_subj=MUSI,RICE CONCERT BAND,,,1
MUSI 341,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=341&p_subj=MUSI,JUNIOR RECITAL,,,0
MUSI 342,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=342&p_subj=MUSI,RICE JAZZ ENSEMBLE,,,1
MUSI 345,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=345&p_subj=MUSI,APPLIED STUDIES IN JAZZ,,,2
MUSI 351,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=351&p_subj=MUSI,CONCENTRATION FLUTE,,,2
MUSI 352,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=352&p_subj=MUSI,CONCENTRATION FLUTE INTENSIVE,,,3
MUSI 353,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=353&p_subj=MUSI,CONCENTRATION OBOE,,,2
MUSI 354,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=354&p_subj=MUSI,CONCENTRATION OBOE INTENSIVE,,,3
MUSI 355,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=355&p_subj=MUSI,CONCENTRATION CLARINET,,,2
MUSI 356,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=356&p_subj=MUSI,CONCEN CLARINET INTENSIVE,,,3
MUSI 357,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=357&p_subj=MUSI,CONCENTRATION BASSOON,,,2
MUSI 358,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=358&p_subj=MUSI,CONCENTRAT'N BASSOON INTENSIVE,,,3
MUSI 361,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=361&p_subj=MUSI,CONCENTRATION HORN,,,2
MUSI 362,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=362&p_subj=MUSI,CONCENTRATION HORN INTENSIVE,,,3
MUSI 363,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=363&p_subj=MUSI,CONCENTRATION TRUMPET,,,2
MUSI 364,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=364&p_subj=MUSI,CONCENTRAT'N TRUMPET INTENSIVE,,,3
MUSI 365,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=365&p_subj=MUSI,CONCENTRATION TROMBONE,,,2
MUSI 366,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=366&p_subj=MUSI,CONCENTRA'N TROMBONE INTENSIVE,,,3
MUSI 367,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=367&p_subj=MUSI,CONCENTRATION TUBA,,,2
MUSI 368,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=368&p_subj=MUSI,CONCENTRATION TUBA INTENSIVE,,,3
MUSI 371,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=371&p_subj=MUSI,CONCENTRATION PERCUSSION,,,2
MUSI 372,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=372&p_subj=MUSI,CONCENT'N PERCUSSION INTENSIVE,,,3
MUSI 373,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=373&p_subj=MUSI,CONCENTRATION VOICE,,,2
MUSI 374,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=374&p_subj=MUSI,CONCENTRATION VOICE INTENSIVE,,,3
MUSI 377,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=377&p_subj=MUSI,UG OPER PERFORMANCE,,,1 TO 2
MUSI 381,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=381&p_subj=MUSI,CONCENTRATION PIANO,,,2
MUSI 382,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=382&p_subj=MUSI,CONCENTRATION PIANO INTENSIVE,,,3
MUSI 383,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=383&p_subj=MUSI,CONCENTRATION ORGAN,,,2
MUSI 384,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=384&p_subj=MUSI,CONCENTRATION ORGAN INTENSIVE,,,3
MUSI 387,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=387&p_subj=MUSI,CONCENTRATION HARP,,,2
MUSI 388,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=388&p_subj=MUSI,CONCENTRATION HARP INTENSIVE,,,3
MUSI 389,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=389&p_subj=MUSI,COLLABORATIVE PIANO SKILLS,,,1
MUSI 391,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=391&p_subj=MUSI,CONCENTRATION VIOLIN,,,2
MUSI 392,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=392&p_subj=MUSI,CONCENTRATION VIOLIN INTENSIVE,,,3
MUSI 393,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=393&p_subj=MUSI,CONCENTRATION VIOLA,,,2
MUSI 394,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=394&p_subj=MUSI,CONCENTRATION VIOLA INTENSIVE,,,3
MUSI 395,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=395&p_subj=MUSI,CONCENTRATION VIOLONCELLO,,,2
MUSI 396,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=396&p_subj=MUSI,CONCENTR VIOLONCELLO INTENSIVE,,,3
MUSI 397,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=397&p_subj=MUSI,CONCENTRATION DOUBLE BASS,,,2
MUSI 398,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=398&p_subj=MUSI,CONCENTR DOUBLE BASS INTENSIVE,,,3
MUSI 401,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=401&p_subj=MUSI,COMPOSITION FOR MAJORS,,,3
MUSI 402,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2012&p_crse_numb=402&p_subj=MUSI,CLASSICAL LEGACY - ITALIAN,Distribution Group I,,3
