Course,URL,Title,Distribution Group,Analyzing Diversity,Credits
ESCI 550,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=550&p_subj=ESCI,MODERN EXPLORATION TECHNOLOGY,,,3
ESCI 552,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=552&p_subj=ESCI,MARINE GEOLOGY SYSTEMS,,,3
ESCI 555,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=555&p_subj=ESCI,CARBON CYCLE,,,2
ESCI 557,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=557&p_subj=ESCI,SPECIAL TOPICS - EARTH SCIENCE,,,1 TO 3
ESCI 558,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=558&p_subj=ESCI,3D SEISMIC REFLECTION DATA,,,3
ESCI 559,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=559&p_subj=ESCI,SPECIAL TOPICS IN GEOCHEMISTRY,,,1
ESCI 562,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=562&p_subj=ESCI,ADV TOPICS IN GEOPHYSICS,,,1
ESCI 564,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=564&p_subj=ESCI,SEISMIC REFLECTN DATA PROCESS,,,3
ESCI 565,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=565&p_subj=ESCI,JNT INVERSN OF EXPLOR GEO DATA,,,3
ESCI 566,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=566&p_subj=ESCI,ADVANCED STRUCTURAL GEOLOGY II,,,4
ESCI 567,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=567&p_subj=ESCI,UNCONV ENERGY EXPLORATION,,,3
ESCI 580,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=580&p_subj=ESCI,PITCHING YOUR SCIENCE,,,2
ESCI 581,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=581&p_subj=ESCI,TOPICS IN PLANETARY DYNAMICS,,,2
ESCI 603,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=603&p_subj=ESCI,SEMINAR: DEPARTMENT RESEARCH,,,1
ESCI 604,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=604&p_subj=ESCI,SEM: DEPARTMENT RESEARCH,,,1
ESCI 605,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=605&p_subj=ESCI,SEM:CURR RESRCH EARTH SCIENCE,,,1
ESCI 606,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=606&p_subj=ESCI,SEM:CURR RESRCH EARTH SCIENCE,,,1
ESCI 607,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=607&p_subj=ESCI,INTRO TO BIOECHEM II,,,3
ESCI 609,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=609&p_subj=ESCI,INTRO TO PROGRAMMING IN MATLAB,,,3
ESCI 610,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=610&p_subj=ESCI,OPTICAL MINERALOGY & PETROGRPH,,,3
ESCI 611,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=611&p_subj=ESCI,ADVANCED PETROLOGY II,,,3
ESCI 612,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=612&p_subj=ESCI,ADVANCED PETROLOGY,,,3
ESCI 615,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=615&p_subj=ESCI,DECISION MAKING AND ECONOMICS,,,3
ESCI 616,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=616&p_subj=ESCI,ECON GEOL MINERAL DEPOSITS,,,3
ESCI 617,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=617&p_subj=ESCI,PETROLEUM IND ECONOMICS MGMT,,,3
ESCI 618,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=618&p_subj=ESCI,QUANTITATIVE HYDROGEOLOGY,,,3
ESCI 619,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=619&p_subj=ESCI,MATERIALS CHARACTERIZATION,,,3
ESCI 621,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=621&p_subj=ESCI,PALEOCEANOGRAPHY,,,3
ESCI 622,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=622&p_subj=ESCI,PALEOCLIMATE,,,3
ESCI 623,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=623&p_subj=ESCI,ANTARCTIC MARINE GEOLOGY,,,3
ESCI 625,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=625&p_subj=ESCI,ORGANIC GEOCHEMISTRY,,,3
ESCI 626,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=626&p_subj=ESCI,INTER REGIONAL 2D SEISMIC DATA,,,3
ESCI 627,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=627&p_subj=ESCI,SEQUENCE STRATIGRAPHY,,,3
ESCI 629,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=629&p_subj=ESCI,VOLCANIC PROCESSES,,,3
ESCI 630,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=630&p_subj=ESCI,TRACE-ELEMENT& ISOTOPE GEOCHEM,,,3
ESCI 631,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=631&p_subj=ESCI,GEOMORPHOLOGY,,,3
ESCI 635,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=635&p_subj=ESCI,MECHANICS-SEDIMENT TRANSPORT,,,3
ESCI 636,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=636&p_subj=ESCI,WELL LOGGING AND PETROPHYSICS,,,3
ESCI 640,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=640&p_subj=ESCI,GEOPHYSICAL DATA ANALYSIS,,,3
ESCI 641,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=641&p_subj=ESCI,GEOPHYSICAL DATA ANALYSIS,,,3
ESCI 642,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=642&p_subj=ESCI,EXPLORATION GEOPHYSICS,,,4
ESCI 643,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=643&p_subj=ESCI,TOPICS IN GEOMATHEMATICS,,,1 TO 3
ESCI 650,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=650&p_subj=ESCI,REMOTE SENSING,,,3
ESCI 652,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=652&p_subj=ESCI,GIS FOR SCIENTISTS,,,3
ESCI 654,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=654&p_subj=ESCI,GEOGRAPHIC INFORMATION SCIENCE,,,3
ESCI 656,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=656&p_subj=ESCI,PLANETARY VOLCANISM,,,2
ESCI 660,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=660&p_subj=ESCI,GEOL & GEOPHYS FLUID DYNAMICS,,,3
ESCI 661,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=661&p_subj=ESCI,SEISMOLOGY I,,,3
ESCI 662,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=662&p_subj=ESCI,TECTONOPHYSICS,,,3
ESCI 663,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=663&p_subj=ESCI,TECTONIC SYSTEMS,,,4
ESCI 664,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=664&p_subj=ESCI,GLOBAL TECTONICS,,,3
ESCI 667,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=667&p_subj=ESCI,GEOMECHANICS,,,3
ESCI 671,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=671&p_subj=ESCI,EARTH SYSTEMS MODELING I,,,3
ESCI 672,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=672&p_subj=ESCI,NUMERICAL METHODS EARTH SYSTEM,,,3
ESCI 699,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=699&p_subj=ESCI,VISUAL DESIGN FOR SCIENTISTS,,,3
ESCI 800,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=800&p_subj=ESCI,THESIS RESEARCH,,,1 TO 15
FILM 107,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=107&p_subj=FILM,SPIRITUALITY IN MODERN CINEMA,,,4
FILM 180,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=180&p_subj=FILM,14 FILMS BEFORE YOU GRADUATE,Distribution Group I,,4
FILM 215,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=215&p_subj=FILM,MYSTIC CINEMA,Distribution Group I,,3
FILM 218,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=218&p_subj=FILM,EAST/NORTHEAST ASIA FILM HIST,Distribution Group I,,3
FILM 225,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=225&p_subj=FILM,INTRO TO FILMMAKING & EDITING,,,3
FILM 250,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=250&p_subj=FILM,CONTEMPORARY EUROPEAN CINEMA,,,4
FILM 273,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=273&p_subj=FILM,INTRODUCTION TO FILM,,,4
FILM 275,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=275&p_subj=FILM,COMICS AND SEQUENTIAL ART,Distribution Group I,,3
FILM 280,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=280&p_subj=FILM,HISTORY & AESTHETICS OF FILM,Distribution Group I,,4
FILM 281,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=281&p_subj=FILM,THE BEGINNINGS OF CINEMA,,,3
FILM 284,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=284&p_subj=FILM,NONFICTION FILM,Distribution Group I,,4
FILM 285,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=285&p_subj=FILM,AUTEUR FILM,,,3
FILM 287,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=287&p_subj=FILM,INTRO TO VIDEO AND INSTALL ART,Distribution Group I,,3
FILM 308,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=308&p_subj=FILM,IMPROV FOR STAGE AND SCREEN,,,3
FILM 321,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=321&p_subj=FILM,LIFE IN REAL-TIME,,,3
FILM 323,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=323&p_subj=FILM,EXPERIMENTAL SOUND AND VIDEO,,,3
FILM 327,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=327&p_subj=FILM,DOCUMENTARY PRODUCTION,Distribution Group I,,3
FILM 328,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=328&p_subj=FILM,FILMMAKING I,,,3
FILM 329,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=329&p_subj=FILM,FILM FORM,,,3
FILM 332,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=332&p_subj=FILM,CRITICAL STU OF MULTIMEDIA ART,,,3
FILM 334,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=334&p_subj=FILM,FILMING LITERATURE,,,3
FILM 336,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=336&p_subj=FILM,CINEMA AND THE CITY,Distribution Group I,,3
FILM 339,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=339&p_subj=FILM,TRENDS IN CUBAN CULTURE,Distribution Group I,,3
FILM 349,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=349&p_subj=FILM,HOLOCAUST REPRESENTATION,,,3
FILM 359,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=359&p_subj=FILM,CINEMAS OF URBAN ALIENATION,,,4
FILM 361,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=361&p_subj=FILM,WHAT IS CINEMA?,,,3
FILM 373,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=373&p_subj=FILM,SURVEY OF AMER FILM & CULTURE,Distribution Group I,,4
FILM 376,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=376&p_subj=FILM,JEWS ON FILM,,,3
FILM 378,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=378&p_subj=FILM,MEMORY AND PLACE IN CINEMA,,,4
FILM 380,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=380&p_subj=FILM,RECYCLED CINEMA,,,3
FILM 381,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=381&p_subj=FILM,MEDICAL MEDIA ARTS LAB,Distribution Group I,,4
FILM 382,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=382&p_subj=FILM,MODALITIES OF CINEMA,,,3
FILM 383,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=383&p_subj=FILM,GLOBAL CINEMA,,,4
FILM 384,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=384&p_subj=FILM,AMERICAN INDEPENDENT CINEMA,,,4
FILM 385,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=385&p_subj=FILM,FILM STUDIES,,,3
FILM 386,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=386&p_subj=FILM,MEDIA STUDIES,,,3 TO 4
FILM 388,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=388&p_subj=FILM,POST WAR EUROPEAN CINEMA,Distribution Group I,,4
FILM 389,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=389&p_subj=FILM,FILM MELODRAMA,Distribution Group I,,4
FILM 395,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=395&p_subj=FILM,FILM INTERNSHIP,,,1 TO 6
FILM 396,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=396&p_subj=FILM,SPEC. PROB: FILM & VIDEO,,,1 TO 6
FILM 420,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=420&p_subj=FILM,FILM STUDIO,,,3
FILM 427,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=427&p_subj=FILM,ADVANCED FILMMAKING,,,3
FILM 428,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=428&p_subj=FILM,FILMMAKING II,,,3
FILM 430,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=430&p_subj=FILM,ADVANCED CINEMATOGRAPHY,,,3
FILM 432,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=432&p_subj=FILM,FILM GENRE: THE WESTERN,Distribution Group I,,3
FILM 433,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=433&p_subj=FILM,FILM GENRE: SCIENCE FICTION,Distribution Group I,,4
FILM 435,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=435&p_subj=FILM,SEMINAR ON FILM AUTHORSHIP,,,4
FILM 455,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=455&p_subj=FILM,VIDEO AND EXPANDED CINEMA,,,3
FILM 456,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=456&p_subj=FILM,SPECIAL PROBLEM: FILMMAKING,,,1 TO 6
FILM 483,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=483&p_subj=FILM,DOCUMENTARY & ETHNOGRAPH FILM,,,4
FILM 485,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=485&p_subj=FILM,AUTEUR FILM,,,4
FOTO 200,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=200&p_subj=FOTO,PHOTOGRAPHY IN THE COMMUNITY,Distribution Group I,,3
FOTO 205,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=205&p_subj=FOTO,INTRODUCTION TO PHOTOGRAPHY,Distribution Group I,,3
FOTO 206,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=206&p_subj=FOTO,PHOTOGRAPHY II,Distribution Group I,,3
FOTO 210,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=210&p_subj=FOTO,BEGINNING DIGITAL PHOTOGRAPHY,Distribution Group I,,3
FOTO 216,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=216&p_subj=FOTO,35MM PHOTOGRAPHY,,,3
FOTO 263,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=263&p_subj=FOTO,HISTORY OF PHOTOGRAPHY,,,3
FOTO 295,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=295&p_subj=FOTO,SPEC PROB PHOTOGRAPHY,,,1 TO 3
FOTO 304,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=304&p_subj=FOTO,PHOTOGRAPHIC MEDIA FOR ARTISTS,,,3
FOTO 305,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=305&p_subj=FOTO,PHOTOGRAPHY III,,,3
FOTO 306,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=306&p_subj=FOTO,PHOTOGRAPHY IV,,,3
FOTO 310,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=310&p_subj=FOTO,INTERMEDIATE DIGITAL PHOTO,Distribution Group I,,3
FOTO 332,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=332&p_subj=FOTO,CRITICAL STU OF MULTIMEDIA ART,,,3
FOTO 345,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=345&p_subj=FOTO,COLOR PHOTOGRAPHY I,,,3
FOTO 346,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=346&p_subj=FOTO,COLOR PHOTOGRAPHY II,,,3
FOTO 366,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=366&p_subj=FOTO,ROAD TRIP PHOTOGRAPHY,,,3
FOTO 383,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=383&p_subj=FOTO,PHOTOGRAPHY BOOKMAKING,,,3
FOTO 385,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=385&p_subj=FOTO,PHOTOGRAPHY SEMINAR,,,3
FOTO 388,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=388&p_subj=FOTO,PHOTOGRAPHY IN CHINA,,,3 OR 4
FOTO 390,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=390&p_subj=FOTO,VISUALIZING NATURE,,,3
FOTO 395,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=395&p_subj=FOTO,SPEC PROB:PHOTOGRAPHY,,,1 TO 6
FOTO 410,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=410&p_subj=FOTO,ADVANCED DIGITAL PHOTOGRAPHY,,,3
FOTO 454,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=454&p_subj=FOTO,SPECIAL PROBLEMS-PHOTOGRAPHY,,,1 TO 6
FREN 007,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=007&p_subj=FREN,VISITING RESEARCH,,,0
FREN 141,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=141&p_subj=FREN,FIRST YEAR FRENCH I,Distribution Group I,,3
FREN 142,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=142&p_subj=FREN,FIRST YEAR FRENCH II,Distribution Group I,,3
FREN 222,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=222&p_subj=FREN,AP/OTH CREDIT FRENCH LANGUAGE,,,3
FREN 263,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=263&p_subj=FREN,SECOND YEAR FRENCH I,Distribution Group I,,3
FREN 264,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=264&p_subj=FREN,SECOND YEAR FRENCH II,Distribution Group I,,3
FREN 301,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=301&p_subj=FREN,ADV GRAM & LIT & CULTURAL APP,Distribution Group I,,3
FREN 302,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=302&p_subj=FREN,WRITING WORKSHOP,Distribution Group I,,3
FREN 305,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=305&p_subj=FREN,LITERARY AND CULTURAL ANALYSIS,Distribution Group I,,3
FREN 307,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=307&p_subj=FREN,FRENCH CULTURAL IDENTITY I,Distribution Group I,,3
FREN 311,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=311&p_subj=FREN,PRE-REV FRENCH LIT,Distribution Group I,,3
FREN 312,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=312&p_subj=FREN,MAJ LIT WORKS POST-REV FRANCE,Distribution Group I,,3
FREN 313,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=313&p_subj=FREN,MAJ LITERARY WORKS & ARTIFACTS,Distribution Group I,,3
FREN 321,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=321&p_subj=FREN,INTRO FRENCH SOCIETY & CULTURE,Distribution Group I,,3
FREN 323,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=323&p_subj=FREN,EXISTENTIALISM TO CYBERPUNK,Distribution Group I,,3
FREN 324,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=324&p_subj=FREN,FROM DECOLONI TO GLOBALIZATION,Distribution Group I,,3
FREN 332,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=332&p_subj=FREN,FRENCH PHONETICS,Distribution Group I,,3
FREN 350,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=350&p_subj=FREN,PARIS,,,3 OR 4
FREN 351,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=351&p_subj=FREN,PROVINCES OF FRANCE,,,3 OR 4
FREN 355,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=355&p_subj=FREN,MODERN SHORT STORY,Distribution Group I,,3
FREN 356,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=356&p_subj=FREN,TRANSLATION AS INTERPRETATION,Distribution Group I,,3
FREN 360,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=360&p_subj=FREN,"WOMEN, SEXUALITY & LITERARY",Distribution Group I,,3
FREN 370,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=370&p_subj=FREN,WOMEN IN TALES OF FANTASTIC,Distribution Group I,,3
FREN 401,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=401&p_subj=FREN,TRANSLATION,Distribution Group I,,3
FREN 403,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=403&p_subj=FREN,SPECIAL TOPICS,,,1 TO 5
FREN 404,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=404&p_subj=FREN,THE LANG AND LIT OF FRANCE,Distribution Group I,,3
FREN 407,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=407&p_subj=FREN,INTRODUCTION TO CINEMA IN FREN,Distribution Group I,,3
FREN 409,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=409&p_subj=FREN,NOVELS AND FILMS,Distribution Group I,,3
FREN 411,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=411&p_subj=FREN,LEGACY OF COURTLY LITERATURE,Distribution Group I,,3
FREN 415,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=415&p_subj=FREN,COURTLY LOVE MEDIEVAL FRANCE,Distribution Group I,,3
FREN 416,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=416&p_subj=FREN,LIT & CULTURE OF MIDDLE AGES,Distribution Group I,,3
