Course,URL,Title,Distribution Group,Analyzing Diversity,Credits,Fall 2013,Spring 2014,Summer 2014,Fall 2014,Spring 2015,Summer 2015,Fall 2015,Spring 2016,Summer 2016,Fall 2016,Spring 2017,Summer 2017,Fall 2017,Spring 2018,Summer 2018,Fall 2018,Spring 2019,Summer 2019,Fall 2019,Spring 2020,Summer 2020,Fall 2020,Spring 2021,Summer 2021,Fall 2021,Spring 2022,Summer 2022,Fall 2022
ARCH 307,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=307&p_subj=ARCH,INTRODUCTION TO LANDSCAPE,,,3,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 317,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=317&p_subj=ARCH,LANDSCAPE & SITE STRAT HOUSTON,,,3,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 333,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=333&p_subj=ARCH,BETWEEN INFORMATION AND SPACE,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 336,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=336&p_subj=ARCH,HISTORY OF ARCH THINKING II,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 337,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=337&p_subj=ARCH,HISTORY OF ARCH THINKING III,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 344,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=344&p_subj=ARCH,CONSTRUCTION & DESIGN,,,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 358,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=358&p_subj=ARCH,CAST MODERNITY,,,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 362,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=362&p_subj=ARCH,PRACTICE MODERN ARCHITECTURE,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 370,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=370&p_subj=ARCH,DESIGNING THE SOCIAL,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 374,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=374&p_subj=ARCH,THE JOY OF MATERIALS,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 377,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=377&p_subj=ARCH,ISLAND IRREDENTA: TAIWAN,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 416,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=416&p_subj=ARCH,INNOV.DESIGN & CONST. INDUSTRY,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 418,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=418&p_subj=ARCH,ADVANCED TECHNOLOGY SEMINAR,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 435,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=435&p_subj=ARCH,PRACTICES OF ARCH THINKING I,,,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 436,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=436&p_subj=ARCH,PRACTICES OF ARCH THINKING II,,,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 437,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=437&p_subj=ARCH,PRACTICES OF ARCH THINKING III,,,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 442,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=442&p_subj=ARCH,WHOLE WORLDS,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 462,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=462&p_subj=ARCH,NATURE IN-VITRO,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 469,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=469&p_subj=ARCH,CASE STDY URBN DESIGN:BRASILIA,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 480,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=480&p_subj=ARCH,INTRODUCTION TO BIM,,,3,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 489,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=489&p_subj=ARCH,ARCHITECTURE EXPANDED,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 520,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=520&p_subj=ARCH,ISTANBUL: IMPERIAL CITY,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 528,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=528&p_subj=ARCH,MIDDLE EASTERN CITIES,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 533,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=533&p_subj=ARCH,BETWEEN INFORMATION AND SPACE,,,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 535,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=535&p_subj=ARCH,HISTORY OF ARCH THINKING I,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 536,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=536&p_subj=ARCH,HISTORY OF ARCH THINKING II,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 537,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=537&p_subj=ARCH,HISTORY OF ARCH THINKING III,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 603,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=603&p_subj=ARCH,COHERENCE,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 607,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=607&p_subj=ARCH,INTRODUCTION TO LANDSCAPE,,,3,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 611,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=611&p_subj=ARCH,HOUSTON ARCHITECTURE,,,3,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 616,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=616&p_subj=ARCH,INNOV.DESIGN & CONST. INDUSTRY,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 617,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=617&p_subj=ARCH,LANDSCAPE & SITE STRAT HOUSTON,,,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 618,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=618&p_subj=ARCH,ADVANCED TECHNOLOGY SEMINAR,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 630,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=630&p_subj=ARCH,RICE BUILDING WORKSHOP II,,,4,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 638,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=638&p_subj=ARCH,HISTORY OF ARCH THINKING IV,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 642,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=642&p_subj=ARCH,WHOLE WORLDS,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 644,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=644&p_subj=ARCH,CONSTRUCTION & DESIGN,,,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 653,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=653&p_subj=ARCH,PHOTO FOR ARCHITECTS,,,3,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 658,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=658&p_subj=ARCH,CAST MODERNITY,,,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 662,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=662&p_subj=ARCH,PRACTICE MODERN ARCHITECTURE,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 663,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=663&p_subj=ARCH,ARCH FREEHAND DRAWING WKSHOP,,,3,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 670,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=670&p_subj=ARCH,DEGIGNING THE SOCIAL,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 673,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=673&p_subj=ARCH,ISLAND IRREDENTA: TAIWAN,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 674,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=674&p_subj=ARCH,THE JOY OF MATERIALS,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 680,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=680&p_subj=ARCH,INTRODUCTION TO BIM,,,3,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 688,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=688&p_subj=ARCH,NONLINEAR HISTORY & EVOLUTION,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 689,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=689&p_subj=ARCH,ARCHITECTURE EXPANDED,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 693,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=693&p_subj=ARCH,THE SPATIAL DOMINANT,,,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 696,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=696&p_subj=ARCH,RETHINKING SUBURBAN LIVING,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARCH 738,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=738&p_subj=ARCH,PRACTICES OF ARCH THINKING IV,,,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARTS 101,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=101&p_subj=ARTS,DRAWING FOR THE NON ART MAJOR,Distribution Group I,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARTS 310,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=310&p_subj=ARTS,COLLABORATIVE PRINTMAKING,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARTS 330,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=330&p_subj=ARTS,INTERMEDIA STUDIES,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARTS 331,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=331&p_subj=ARTS,POSTMODERNISM:1976-PRSNT,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARTS 398,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=398&p_subj=ARTS,SURVL GUIDE EMERG ART,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ARTS 427,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=427&p_subj=ARTS,ADVANCED FILMMAKING,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ASIA 211,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=211&p_subj=ASIA,INTRO TO ASIAN CIVILIZATIONS,Distribution Group I,,3,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ASIA 490,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=490&p_subj=ASIA,COLONIAL MODERNITY: EAST ASIA,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ASIA 492,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=492&p_subj=ASIA,GENDER HISTORIES: MODERN CHINA,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BIOC 111,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=111&p_subj=BIOC,FUNDAMENTALS OF EXP BIOLOGY,,,1,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BIOC 305,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=305&p_subj=BIOC,INVESTIGATIVE BIOCHEMISTRY,,,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BIOC 576,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=576&p_subj=BIOC,FOUNDATIONS OF BIOTECHNOLOGY,,,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BIOC 577,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=577&p_subj=BIOC,FOUNDATIONS OF BIOTECHNOLOGY,,,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BIOE 307,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=307&p_subj=BIOE,SYS BIOLOGY OF BLOOD VESSELS,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BIOE 576,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=576&p_subj=BIOE,FOUNDATIONS OF BIOTECHNOLOGY,,,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BIOE 577,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=577&p_subj=BIOE,FOUNDATIONS OF BIOTECHNOLOGY,,,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CEVE 201,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=201&p_subj=CEVE,ENG ECONOMICS & PROJECT MGMT,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CEVE 479,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=479&p_subj=CEVE,ENGINEERING PROJ MGMT & ECON,,,3,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CHEM 311,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=311&p_subj=CHEM,PHYSICAL CHEMISTRY I,,,3,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CHEM 312,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=312&p_subj=CHEM,PHYSICAL CHEMISTRY II,,,3,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CHEM 661,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=661&p_subj=CHEM,NANOPHOTONICS & SUSTAINABILITY,,,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CLAS 236,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=236&p_subj=CLAS,ART & POLITICS IN ANCIENT ROME,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CLAS 323,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=323&p_subj=CLAS,REDEFINING CLASSICAL ART HIST,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CLAS 417,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=417&p_subj=CLAS,ARCH AND DYNASTIC ASPIRATIONS,,,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CLAS 491,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=491&p_subj=CLAS,SPECIAL TOPICS,,,3,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
COMP 110,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=110&p_subj=COMP,COMPUTATION IN SCI & ENGI,Distribution Group III,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ELEC 234,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=234&p_subj=ELEC,TECHNOLOGICAL DISASTERS,Distribution Group III,,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ELEC 661,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=661&p_subj=ELEC,NANOPHOTONICS & SUSTAINABILITY,,,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ENGL 202,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=202&p_subj=ENGL,THE CREATIVE CULTURAL ESSAY,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ENGL 212,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=212&p_subj=ENGL,SURVEY OF OLD ENGLISH,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ENGL 275,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=275&p_subj=ENGL,FILM CRITICISM,,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ENGL 313,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=313&p_subj=ENGL,BEOWULF FOR THE 21ST CENTURY,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ENGL 331,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=331&p_subj=ENGL,TOPICS IN 18TH C. BRITISH LIT,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ENGL 351,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=351&p_subj=ENGL,THE CITY IN LITERATURE,Distribution Group I,,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ENGL 367,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=367&p_subj=ENGL,"LIT & CULT, US-MEX BORDERLANDS",,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ENGL 400,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=400&p_subj=ENGL,SEMINAR FOR MAJORS,,,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ENGL 412,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=412&p_subj=ENGL,INTRO TO OLD ENGLISH LANGUAGE,,,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ENGL 413,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=413&p_subj=ENGL,BEOWULF IN OLD ENGLISH,,,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ENGL 422,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=422&p_subj=ENGL,18TH CENTURY BRITISH STUDIES,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ENGL 424,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=424&p_subj=ENGL,20TH CENTURY BRITISH STUDIES,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ENGL 432,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=432&p_subj=ENGL,RICHARDSON'S CLARISSA,,,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ENGL 460,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=460&p_subj=ENGL,TRANSATLANTIC LIT AND CULTURE,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ENGL 462,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=462&p_subj=ENGL,20TH-21ST CENTURY AMER STUDIES,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ENGL 471,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=471&p_subj=ENGL,CHICANA/O LITERATURE,,,3,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ENGL 480,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=480&p_subj=ENGL,ADVANCED YOUTH STUDIES,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ENGL 486,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=486&p_subj=ENGL,STUDIES IN CRITICAL REGIONALSM,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
