Course,URL,Title,Distribution Group,Analyzing Diversity,Credits
FWIS 174,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=174&p_subj=FWIS,SOUNDING THE CITY,,,3
FWIS 175,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=175&p_subj=FWIS,SEEING SURVEILLANCE,,,3
FWIS 176,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=176&p_subj=FWIS,WRITING SOCIAL MEDIA,,,3
FWIS 177,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=177&p_subj=FWIS,STORYTELLING IN BUDDHISM,,,3
FWIS 178,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=178&p_subj=FWIS,LITERATURES OF THE PRISON,,,3
FWIS 179,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=179&p_subj=FWIS,SHORT FICTION,,,3
FWIS 180,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=180&p_subj=FWIS,WRITING FOR SOCIAL JUSTICE,,,3
FWIS 181,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=181&p_subj=FWIS,AFRICAN AMERICAN GRAPHIC NOVEL,,,3
FWIS 182,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=182&p_subj=FWIS,TRANSLATING GLOBAL CHINA,,,3
FWIS 183,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=183&p_subj=FWIS,VIRTUAL VICTORIANS & STEAMPUNK,,,3
FWIS 184,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=184&p_subj=FWIS,BASEBALL AND AMERICAN IDENTITY,,,3
FWIS 185,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=185&p_subj=FWIS,CONTEMPORARY AMERICAN POETRY,,,3
FWIS 186,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=186&p_subj=FWIS,CARIBBEAN ECOLOGIES,,,3
FWIS 187,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=187&p_subj=FWIS,CROSSING BORDERS,,,3
FWIS 188,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=188&p_subj=FWIS,ENG DESIGN & COMMUNICATION,,,3
FWIS 189,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=189&p_subj=FWIS,POST-APOCALYPTIC LIT AND FILM,,,3
FWIS 191,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=191&p_subj=FWIS,THE ART OF THE SHORT STORY,,,3
FWIS 192,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=192&p_subj=FWIS,THE ROARING TWENTIES,,,3
FWIS 193,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=193&p_subj=FWIS,LITERATURE AND QUARANTINE,,,3
FWIS 194,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=194&p_subj=FWIS,EMPIRES,,,3
FWIS 195,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=195&p_subj=FWIS,LAW AND ITS TRANSGRESSION,,,3
FWIS 197,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=197&p_subj=FWIS,SCIENCE OR PSEUDOSCIENCE?,,,3
FWIS 198,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=198&p_subj=FWIS,VISUALIZING DEMONS,,,3
FWIS 199,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=199&p_subj=FWIS,THE GHOSTS OF SEGREGATION,,,3
GERM 106,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=106&p_subj=GERM,ACCEL 1ST YEAR GERMAN,,,3
GERM 141,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=141&p_subj=GERM,FIRST YEAR GERMAN I,,,3
GERM 142,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=142&p_subj=GERM,FIRST YEAR GERMAN II,,,3
GERM 222,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=222&p_subj=GERM,AP/OTH CREDIT GERMAN LANGUAGE,,,3
GERM 238,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=238&p_subj=GERM,SPECIAL TOPICS,,,1 TO 4
GERM 263,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=263&p_subj=GERM,SECOND YEAR GERMAN I,Distribution Group I,,3
GERM 264,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=264&p_subj=GERM,SECOND YEAR GERMAN II,Distribution Group I,,3
GERM 280,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=280&p_subj=GERM,HISTORY OF CINEMA AND MEDIA I,Distribution Group I,,3
GERM 301,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=301&p_subj=GERM,THIRD YEAR GERMAN I,Distribution Group I,,3
GERM 302,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=302&p_subj=GERM,THIRD YEAR GERMAN II,Distribution Group I,,3
GERM 303,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=303&p_subj=GERM,GERMAN FOR PROFESSIONALS,,,3
GERM 305,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=305&p_subj=GERM,ENLIGHTENMENT (1750-1850),Distribution Group I,,3
GERM 306,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=306&p_subj=GERM,REALISM TO MODERNITY-1850-PRES,Distribution Group I,,3
GERM 307,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=307&p_subj=GERM,FOLK & FAIRY TALE IN GERMAN,Distribution Group I,,3
GERM 309,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=309&p_subj=GERM,GERMAN POETRY,Distribution Group I,,3
GERM 311,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=311&p_subj=GERM,BERLIN: PAST AND PRESENT,,,3
GERM 320,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=320&p_subj=GERM,20TH CENTURY GERMAN THOUGHT,Distribution Group I,,3
GERM 322,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=322&p_subj=GERM,"MARX, FREUD, EINSTEIN",Distribution Group I,,3
GERM 324,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=324&p_subj=GERM,"BERLIN:RESIDENCE,METRO,CAPITAL",Distribution Group I,,3
GERM 325,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=325&p_subj=GERM,MODERN GERMAN WRITERS: KAFKA,Distribution Group I,,3
GERM 326,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=326&p_subj=GERM,GERMAN FAIRY TALE: OLD & NEW,Distribution Group I,,3
GERM 327,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=327&p_subj=GERM,GERMAN EXPRESSIONISM,Distribution Group I,,3
GERM 328,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=328&p_subj=GERM,GERMAN ADAPTATIONS: TEXT-FILM,Distribution Group I,,3
GERM 329,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=329&p_subj=GERM,LIT OF HOLOCAUST & EXILE,,,3
GERM 330,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=330&p_subj=GERM,LIT AND FILM: EAST GERMANY,Distribution Group I,,3
GERM 333,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=333&p_subj=GERM,NIETZSCHE,Distribution Group I,,3
GERM 334,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=334&p_subj=GERM,NATIONALISM AND CITIZENSHIP,Distribution Group I,,3
GERM 335,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=335&p_subj=GERM,GERMAN FILM (IN ENGLISH),Distribution Group I,,3
GERM 336,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=336&p_subj=GERM,NATIONAL SOCIALISM AND FILM,Distribution Group I,,3
GERM 337,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=337&p_subj=GERM,VIENNA 1800 TO THE PRESENT,Distribution Group I,,3
GERM 338,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=338&p_subj=GERM,NEW GERM FILM: HITLER'S CINEMA,Distribution Group I,,3
GERM 339,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=339&p_subj=GERM,FROM EXPRESSIONISM TO FASCISM,,,3
GERM 340,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=340&p_subj=GERM,WALTER BENJAMIN,,,3
GERM 341,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=341&p_subj=GERM,GERMAN THOUGHT ON HISTORY,,,3
GERM 345,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=345&p_subj=GERM,"GERMAN HISTORY, 1890-1945",Distribution Group I,,3
GERM 349,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=349&p_subj=GERM,GERMAN POLITICAL THOUGHT,Distribution Group I,,3
GERM 351,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=351&p_subj=GERM,HOLOCAUST MEMORY,Distribution Group I,,3 OR 4
GERM 352,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=352&p_subj=GERM,THE POLITICS OF THE FLESH,Distribution Group I,,3
GERM 361,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=361&p_subj=GERM,AGE OF GOETHE: POETRY & TRUTH,,,3
GERM 362,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=362&p_subj=GERM,19TH C. LITERATURE & POLITICS,,,3
GERM 363,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=363&p_subj=GERM,"THE WEIMAR REPUBLIC, 1919-1933",,,3
GERM 364,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=364&p_subj=GERM,EXPRESSIONIST VISION,,,3
GERM 380,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=380&p_subj=GERM,GERMAN HISTORY IN FILM,Distribution Group I,,3
GERM 399,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=399&p_subj=GERM,THE GERMAN STUDIES INTERNSHIP,,,3
GERM 401,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=401&p_subj=GERM,TOPICS IN GERMAN,,,1 TO 3
GERM 402,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=402&p_subj=GERM,GERMAN TRANSLATION,,,3
GERM 410,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=410&p_subj=GERM,THE POLITICS OF GERMAN FILM,,,3
GERM 411,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=411&p_subj=GERM,THE POETICS OF JUSTICE,,,3
GERM 420,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=420&p_subj=GERM,GERM. POLI/CULTURE AFTER 1945,,,3
GERM 425,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=425&p_subj=GERM,VIENNA AND ITS PEOPLE,,,3
GERM 430,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=430&p_subj=GERM,GERMAN INTELLECTUAL HISTORY,,,3
GERM 435,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=435&p_subj=GERM,CONCEPTS OF HISTORY,,,3
GERM 477,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=477&p_subj=GERM,SPECIAL TOPICS,,,1 TO 4
GERM 491,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=491&p_subj=GERM,FALL-IND WRK GERM LITERATURE,,,1 TO 3
GERM 492,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=492&p_subj=GERM,SPRING-IND WRK GERM LITERATURE,,,1 TO 3
GERM 493,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=493&p_subj=GERM,FALL HONOR THESIS,,,3 TO 6
GERM 494,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=494&p_subj=GERM,SPRING HONOR THESIS,,,3 TO 6
GERM 541,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=541&p_subj=GERM,1ST YR GERMAN I FOR GRAD STUD,,,3
GERM 542,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=542&p_subj=GERM,1ST YR GERMAN II FOR GRAD STUD,,,3
GERM 677,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=677&p_subj=GERM,SPECIAL TOPICS,,,1 TO 4
GLBL 501,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=501&p_subj=GLBL,GLOBAL SYSTEMS I,,,3
GLBL 502,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=502&p_subj=GLBL,INSTITUTIONS & DEVELOPMENT,,,1.5
GLBL 503,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=503&p_subj=GLBL,INTRODUCTION TO STATISTICS,,,1.5
GLBL 504,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=504&p_subj=GLBL,GLOBAL POLITICS AND POLICY,,,1.5
GLBL 505,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=505&p_subj=GLBL,MACROECONOMICS&GLOBAL ECONOMY,,,1.5
GLBL 506,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=506&p_subj=GLBL,MACROECONOMICS FOR GLOBAL ECON,,,1.5
GLBL 507,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=507&p_subj=GLBL,DECISION MAKING UNCERTAINTY,,,3
GLBL 510,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=510&p_subj=GLBL,CULTURAL DIRECTIONS,,,1.5
GLBL 512,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=512&p_subj=GLBL,INTERNATIONAL CONFLICT,,,1.5
GLBL 513,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=513&p_subj=GLBL,INTERNATIONAL COOPERATION,,,1.5
GLBL 514,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=514&p_subj=GLBL,M. EAST CAULDRON & U.S. POLICY,,,1.5
GLBL 515,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=515&p_subj=GLBL,CONTEMP. US FOREIGN POLICY,,,1.5
GLBL 519,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=519&p_subj=GLBL,MASTER GLOBAL AFFAIRS INTRNSHP,,,1 TO 6
GLBL 520,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=520&p_subj=GLBL,MASTER GLOBAL AFFAIRS CAPSTONE,,,3
GLBL 521,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=521&p_subj=GLBL,DIR READING IN GLOBAL AFFAIRS,,,3 TO 6
GLBL 523,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=523&p_subj=GLBL,QUANTITATIVE APPLICATIONS,,,3
GLBL 524,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=524&p_subj=GLBL,MACROECONOMICS GLOBAL ECONOMY,,,3
GLBL 525,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=525&p_subj=GLBL,INTERNATIONAL SECURITY,,,3
GLBL 531,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=531&p_subj=GLBL,CHANGE IN WORLD POLITICS,,,3
GLBL 532,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=532&p_subj=GLBL,INT'L BUSINESS DEVELOPMENT,,,3
GLBL 533,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=533&p_subj=GLBL,SUSTAINABILITY & GLOBAL ISSUES,,,3
GLBL 542,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=542&p_subj=GLBL,INTL MACROECONOMIC POLICY,,,3
GLBL 543,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=543&p_subj=GLBL,ENERGY POLICY,,,3
GLBL 551,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=551&p_subj=GLBL,CYBERPOLITIK,,,3
GLBL 552,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=552&p_subj=GLBL,INTERNATIONAL SECURITY,,,3
GLBL 553,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=553&p_subj=GLBL,INTERNATIONAL CRISIS MGMT,,,3
GLBL 554,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=554&p_subj=GLBL,COUNTERTERRORISM SEMINAR,,,3
GLBL 555,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=555&p_subj=GLBL,MIDDLE EAST SECURITY & ECONOMY,,,3
GLBL 573,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=573&p_subj=GLBL,NON-THESIS GRADUATE RESEARCH,,,3 TO 9
GLBL 677,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=677&p_subj=GLBL,SPECIAL TOPICS,,,1 TO 4
GLHT 007,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=007&p_subj=GLHT,VISITING RESEARCH,,,0
GLHT 201,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=201&p_subj=GLHT,INTRO TO GLOBAL HEALTH,Distribution Group III,,3
GLHT 238,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=238&p_subj=GLHT,SPECIAL TOPICS,,,1 TO 4
GLHT 314,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=314&p_subj=GLHT,SUST WTR PURIF FOR DEV WORLD,,,3
GLHT 360,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=360&p_subj=GLHT,APPRO DESIGN FOR GLOBAL HEALTH,,,3
GLHT 392,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=392&p_subj=GLHT,NEEDS FINDING & DEV IN BIOE,,,3
GLHT 400,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=400&p_subj=GLHT,GLHT INDEPENDENT RESEARCH,,,1 TO 3
GLHT 401,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=401&p_subj=GLHT,GLHT RESEARCH REPORTING,,,1
GLHT 411,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=411&p_subj=GLHT,SUSTAINABLE DEVELOPMENT,,,3
GLHT 448,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=448&p_subj=GLHT,TECH COMM IN DEV CTY FOR ENGS,,,3
GLHT 449,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=449&p_subj=GLHT,MED BIOENGINEERING WORKSHOP,,,1
GLHT 451,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=451&p_subj=GLHT,GLOBAL HEALTH DESIGN I,,,3
GLHT 452,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=452&p_subj=GLHT,GLOBAL HEALTH DESIGN II,,,3
GLHT 464,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=464&p_subj=GLHT,SOCIAL ENTREPRENEURSHIP,Distribution Group II,,3
GLHT 510,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=510&p_subj=GLHT,SEMINAR IN TROPICAL MEDICINE,,,1
GLHT 677,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=677&p_subj=GLHT,SPECIAL TOPICS,,,1 TO 4
GREE 101,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=101&p_subj=GREE,ELEMENTARY GREEK I,,,3
GREE 102,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=102&p_subj=GREE,ELEMENTARY GREEK II,,,3
GREE 201,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=201&p_subj=GREE,INTERMEDIATE GREEK I: PROSE,Distribution Group I,,3
GREE 202,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=202&p_subj=GREE,INTERMEDIATE GREEK,Distribution Group I,,3
GREE 238,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=238&p_subj=GREE,SPECIAL TOPICS,,,1 TO 4
GREE 302,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=302&p_subj=GREE,HOMER,Distribution Group I,,3
GREE 305,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=305&p_subj=GREE,"PLATO,ARISTOTLE,NEW TSTMNT GRK",Distribution Group I,,3
GREE 306,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=306&p_subj=GREE,ADVANCED GREEK: POETRY,Distribution Group I,,3
GREE 307,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=307&p_subj=GREE,ADVANCED GREEK: PROSE,Distribution Group I,,3
GREE 477,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=477&p_subj=GREE,SPECIAL TOPICS,,,1 TO 4
GREE 492,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=492&p_subj=GREE,DIRECTED READING,,,3
GREE 502,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=502&p_subj=GREE,HOMER,,,3
GREE 503,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=503&p_subj=GREE,DIRECTED READING GRAD STUDENTS,,,3
GREE 504,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=504&p_subj=GREE,GR STUDENTS DIRECTED READING,,,3
GREE 505,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=505&p_subj=GREE,"PLATO,ARISTOTLE,NEW TSTMNT GRK",,,3
GREE 677,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=677&p_subj=GREE,SPECIAL TOPICS,,,1 TO 4
HART 007,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=007&p_subj=HART,VISITING RESEARCH,,,0
HART 100,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=100&p_subj=HART,AP/OTH CREDIT IN ART HISTORY,,,3
HART 101,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=101&p_subj=HART,INTRO TO HIST OF WESTERN ART I,Distribution Group I,,3
HART 102,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=102&p_subj=HART,INTRO HIST OF WESTERN ART II,Distribution Group I,,3
HART 105,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=105&p_subj=HART,KEY MONUMENTS & ARTISTS,Distribution Group I,,3
HART 115,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=115&p_subj=HART,MONUMENTS AND METHODS,Distribution Group I,,3
HART 125,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=125&p_subj=HART,GREAT ARTISTS AND FILMS,Distribution Group I,,4
HART 180,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=180&p_subj=HART,14 FILMS BEFORE YOU GRADUATE,Distribution Group I,,4
HART 201,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=201&p_subj=HART,ART AND ARCH OF ANCIENT ROME,Distribution Group I,,3
HART 202,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=202&p_subj=HART,"MODERN ART IN EUROPE,1900-1945",Distribution Group I,,3
HART 205,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=205&p_subj=HART,ART SINCE 1945,Distribution Group I,,3
HART 207,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=207&p_subj=HART,FOURTEEN ARTWORKS AT THE MFAH,Distribution Group I,,3
HART 209,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=209&p_subj=HART,BEGINNING DIGITAL PHOTOGRAPHY,Distribution Group I,,3
HART 216,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=216&p_subj=HART,GREEK ART AND ARCHAEOLOGY,Distribution Group I,,3
