Course,URL,Title,Distribution Group,Analyzing Diversity,Credits
HIST 512,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=512&p_subj=HIST,"DIR RDG AMERICAN HISTORY, I",,,4
HIST 513,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=513&p_subj=HIST,"DIR RDG AMERICAN HISTORY, II",,,4
HIST 514,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=514&p_subj=HIST,"DIR RDG AMERICAN HISTORY, II",,,4
HIST 517,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=517&p_subj=HIST,DIR RDG SCIENCE & TECHNOLOGY,,,4
HIST 518,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=518&p_subj=HIST,DIR RDG SCIENCE & TECHNOLOGY,,,4
HIST 519,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=519&p_subj=HIST,"DIR RDG AFR-AMERICAN HISTRY,I",,,4
HIST 520,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=520&p_subj=HIST,"DIR RDG AFR-AMERICAN HIST, II",,,4
HIST 521,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=521&p_subj=HIST,DIR RDG MEDIEVAL HISTORY,,,4
HIST 522,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=522&p_subj=HIST,DIR RDG MEDIEVAL HISTORY,,,4
HIST 523,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=523&p_subj=HIST,DIR RDG WOMEN & GENDER HISTORY,,,4
HIST 524,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=524&p_subj=HIST,DIR READING CARIBBEAN HISTORY,,,4
HIST 525,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=525&p_subj=HIST,DIR RDG AFRICAN HISTORY,,,4
HIST 526,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=526&p_subj=HIST,DIR RDG AFRICAN HISTORY,,,4
HIST 527,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=527&p_subj=HIST,"DIR RDG NON-WESTERN HISTORY, I",,,4
HIST 528,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=528&p_subj=HIST,"DIR RDG NON-WESTERN HISTORY,II",,,4
HIST 529,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=529&p_subj=HIST,"DIR RDG MODERN EUR HISTORY, I",,,4
HIST 530,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=530&p_subj=HIST,"DIR RDG MODERN EUR HISTORY, I",,,4
HIST 531,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=531&p_subj=HIST,"DIR RDG MODERN EUR HISTORY, II",,,4
HIST 532,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=532&p_subj=HIST,"DIR RDG MODERN EUR HISTORY, II",,,4
HIST 534,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=534&p_subj=HIST,CIVILIZING MISSIONS,,,4
HIST 537,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=537&p_subj=HIST,COMPARATIVE EMPIRES,,,4
HIST 541,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=541&p_subj=HIST,HISTORY OF THE MODERN SOUTH,,,4
HIST 542,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=542&p_subj=HIST,RENAISSANCE EUROPEAN HISTORY,,,4
HIST 543,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=543&p_subj=HIST,TOPICS MODERN EUROPEAN HISTORY,,,4
HIST 544,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=544&p_subj=HIST,MAX WEBER,,,4
HIST 545,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=545&p_subj=HIST,WOMEN&GENDER: EUR & BEYOND,,,4
HIST 546,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=546&p_subj=HIST,KARL MARX IN CONTEXT,,,4
HIST 550,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=550&p_subj=HIST,MAIN ISSUES: CARIBBEAN HISTORY,,,4
HIST 551,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=551&p_subj=HIST,U.S. WOMEN'S HISTORY,,,4
HIST 553,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=553&p_subj=HIST,HUMAN RIGHTS,,,4
HIST 558,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=558&p_subj=HIST,SOC.&POL. THOUGHT POSTWAR GERM,,,4
HIST 559,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=559&p_subj=HIST,MIGRATION & DISPLACEMENT,,,4
HIST 560,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=560&p_subj=HIST,AFRICAN AMERICAN STUDIES,,,4
HIST 561,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=561&p_subj=HIST,TOPICS EUR INTELLECTUAL HISTRY,,,4
HIST 562,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=562&p_subj=HIST,SHAPING POSTWAR ORDER 1945-55,,,4
HIST 564,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=564&p_subj=HIST,"EARLY AMERICA , 1607-1800",,,4
HIST 566,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=566&p_subj=HIST,WAR AND REVOLUTION,,,4
HIST 568,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=568&p_subj=HIST,POST-1945 U.S. HISTORY,,,4
HIST 571,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=571&p_subj=HIST,TOPICS MODERN FRENCH HISTORY,,,4
HIST 575,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=575&p_subj=HIST,INTRO DOCTORAL STUDIES,,,4
HIST 576,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=576&p_subj=HIST,RESEARCH U.S. WOMEN'S HISTORY,,,4
HIST 577,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=577&p_subj=HIST,PEDAGOGY SEMINAR,,,2
HIST 578,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=578&p_subj=HIST,TOPICS IN SOUTHERN HISTORY,,,4
HIST 581,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=581&p_subj=HIST,"BRITISH & IMPERIAL HISTORY, I",,,4
HIST 582,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=582&p_subj=HIST,"BRITISH & IMPERIAL HISTORY, II",,,4
HIST 583,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=583&p_subj=HIST,SOUTHERN HISTORY,,,4
HIST 586,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=586&p_subj=HIST,ANTIDISCRIMINATION LAW& POLICY,,,4
HIST 590,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=590&p_subj=HIST,INTRODUCTION TO WORLD HISTORY,,,4
HIST 591,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=591&p_subj=HIST,GRADUATE READING,,,1
HIST 595,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=595&p_subj=HIST,THE AMERICAN SOUTH,,,4
HIST 800,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=800&p_subj=HIST,PH.D. RESEARCH,,,9 TO 12
HONS 470,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=470&p_subj=HONS,UNDERGRAD SCHOLARS PROGRAM,,,3
HONS 471,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=471&p_subj=HONS,UNDERGRAD SCHOLARS PROGRAM,,,1 TO 6
HUMA 101,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=101&p_subj=HUMA,ANCIENT GREECE TO MED ISLAM,Distribution Group I,,3
HUMA 102,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=102&p_subj=HUMA,RENAISSANCE TO EINSTEIN,Distribution Group I,,3
HUMA 107,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=107&p_subj=HUMA,BIBLE IN WESTERN TRADITION,Distribution Group I,,3
HUMA 108,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=108&p_subj=HUMA,MEDIEVAL AND RENAISSANCE,Distribution Group I,,3
HUMA 109,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=109&p_subj=HUMA,GREEK CIVILIZATION & LEGACY,Distribution Group I,,3
HUMA 110,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=110&p_subj=HUMA,LITERATURE AND DEMOCRACY,Distribution Group I,,3
HUMA 115,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=115&p_subj=HUMA,PHILOSOPHERS LOOK AT RELIGION,Distribution Group I,,3
HUMA 201,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=201&p_subj=HUMA,PUBLIC SPEAKING,,,3
HUMA 210,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=210&p_subj=HUMA,FORENSICS PRACTICUM,,,1
HUMA 212,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=212&p_subj=HUMA,CAREER AND LIFE OPTIONS,,,1
HUMA 235,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=235&p_subj=HUMA,THE WORLD AND THE WEST,Distribution Group II,,3
HUMA 250,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=250&p_subj=HUMA,WRITING FOR PRINT MEDIA,,,3
HUMA 251,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=251&p_subj=HUMA,PRINCIPLES:TYPOGRAPHY & DESIGN,,,3
HUMA 295,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=295&p_subj=HUMA,CURR ISSUES IN THE WORKPLACE,,,3
HUMA 301,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=301&p_subj=HUMA,RHETORICAL CRITICISM,,,3
HUMA 302,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=302&p_subj=HUMA,THEORIES OF RHETORICAL COMM,,,3
HUMA 303,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=303&p_subj=HUMA,PERSUASION&POLITICAL RHETORIC,,,3
HUMA 305,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=305&p_subj=HUMA,ADVANCED PUBLIC SPEAKING,,,3
HUMA 306,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=306&p_subj=HUMA,RHETORIC OF SCIENCE/TECHNOLOGY,,,3
HUMA 308,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=308&p_subj=HUMA,BUSINESS&PROFESSIONAL SPEAKING,,,3
HUMA 309,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=309&p_subj=HUMA,ARGUMENTATION & DEBATE,,,3
HUMA 310,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=310&p_subj=HUMA,ADVANCED FORENSICS PRACTICUM,,,1
HUMA 311,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=311&p_subj=HUMA,LEADERSHIP COMMUNICATION,,,3
HUMA 321,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=321&p_subj=HUMA,EUROPEAN WOMEN FILMMAKERS,,,3
HUMA 322,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=322&p_subj=HUMA,"MARX, FREUD, EINSTEIN",Distribution Group I,,3
HUMA 324,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=324&p_subj=HUMA,"BERLIN-RESIDENCE,METRO,CAPITAL",,,3
HUMA 325,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=325&p_subj=HUMA,GERMAN NOBEL PRIZE LAUREATES,,,3
HUMA 328,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=328&p_subj=HUMA,GERMAN ADAPTATIONS: TEXT-FILM,,,3
HUMA 329,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=329&p_subj=HUMA,LIT. OF THE HOLOCAUST & EXILE,,,3
HUMA 330,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=330&p_subj=HUMA,MEDIEVAL LOVE & MARRIAGE,Distribution Group I,,3
HUMA 331,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=331&p_subj=HUMA,RUSSIAN LITERATURE&COLONIALISM,Distribution Group I,,3
HUMA 340,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=340&p_subj=HUMA,WALTER BENJAMIN,,,3
HUMA 344,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=344&p_subj=HUMA,KOREAN LITERATURE AND CULTURE,,,3
HUMA 372,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=372&p_subj=HUMA,GERMAN FAIRY TALE,Distribution Group I,,3
HUMA 373,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=373&p_subj=HUMA,NEW GERMAN CINEMA,Distribution Group I,,3
HUMA 381,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=381&p_subj=HUMA,DOSTOEVSKY,Distribution Group I,,3
HUMA 382,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=382&p_subj=HUMA,TOLSTOY,Distribution Group I,,3
ITAL 101,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=101&p_subj=ITAL,ELEMENTARY ITALIAN I,,,4
ITAL 102,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=102&p_subj=ITAL,ELEMENTARY ITALIAN II,,,4
ITAL 201,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=201&p_subj=ITAL,INTERMEDIATE ITALIAN I,Distribution Group I,,4
ITAL 202,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=202&p_subj=ITAL,INTERMEDIATE ITALIAN II,Distribution Group I,,4
ITAL 309,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=309&p_subj=ITAL,ADVANCED ITALIAN REVIEW,,,3
JAPA 101,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=101&p_subj=JAPA,INTRODUCTION TO JAPANESE I,,,5
JAPA 102,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=102&p_subj=JAPA,INTRODUCTION TO JAPANESE II,,,5
JAPA 201,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=201&p_subj=JAPA,INTERMEDIATE JAPANESE I,Distribution Group I,,5
JAPA 202,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=202&p_subj=JAPA,INTERMEDIATE JAPANESE II,Distribution Group I,,5
JAPA 301,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=301&p_subj=JAPA,ADV JAPANESE READING & COMP I,Distribution Group I,,3
JAPA 302,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=302&p_subj=JAPA,ADV JAPANESE READING & COMP II,Distribution Group I,,3
JAPA 370,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=370&p_subj=JAPA,STRUCTURE OF JAPANESE,,,3
JAPA 398,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=398&p_subj=JAPA,JAPANESE TEACHING PRACTICUM,,,3
JAPA 399,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=399&p_subj=JAPA,JAPANESE TEACHING PRACTICUM,,,3
JAPA 498,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=498&p_subj=JAPA,INDEPENDENT STUDY,,,1 TO 6
JAPA 499,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=499&p_subj=JAPA,INDEPENDENT STUDY,,,1 TO 6
KINE 100,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=100&p_subj=KINE,WRITE FOR PROFESSIONAL COMMUN,,,3
KINE 120,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=120&p_subj=KINE,FOUNDATIONS OF KINESIOLOGY,,,3
KINE 205,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=205&p_subj=KINE,SOCIOLOGY OF SPORT,,,3
KINE 206,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=206&p_subj=KINE,FIRST AID/EMERGENCY CARE/CPR,,,1
KINE 260,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=260&p_subj=KINE,INTRO TO SPORT MANAGEMENT,,,3
KINE 276,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=276&p_subj=KINE,SPORT MANAGEMENT PRACTICUM,,,3
KINE 300,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=300&p_subj=KINE,HUMAN ANATOMY,,,3
KINE 301,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=301&p_subj=KINE,HUMAN PHYSIOLOGY,,,3
KINE 302,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=302&p_subj=KINE,BIOMECHANICS,,,3
KINE 310,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=310&p_subj=KINE,PSYC OF SPORT & EXERCISE,,,3
KINE 311,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=311&p_subj=KINE,MOTOR LEARNING,,,3
KINE 312,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=312&p_subj=KINE,INDEPENDENT RESEARCH- PHYS/BIO,,,1 TO 4
KINE 319,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=319&p_subj=KINE,MEASUREMENT AND STATISTICS,,,3
KINE 321,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=321&p_subj=KINE,EXERCISE PHYSIOLOGY,,,3
KINE 323,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=323&p_subj=KINE,EXERCISE PHYSIOLOGY LABORATORY,,,3
KINE 325,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=325&p_subj=KINE,MOTOR LEARNING LAB,,,1
KINE 341,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=341&p_subj=KINE,MANAGEMENT OF CHRONIC DISEASE,,,3
KINE 351,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=351&p_subj=KINE,HUMAN ANATOMY LAB,,,1
KINE 360,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=360&p_subj=KINE,SPORT FINANCE,,,3
KINE 362,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=362&p_subj=KINE,SPORT MARKETING AND PROMOTION,,,3
KINE 364,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=364&p_subj=KINE,SPORTS LAW & LABOR RELATIONS,,,3
KINE 366,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=366&p_subj=KINE,EVENT AND FACILITY MANAGEMENT,,,3
KINE 375,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=375&p_subj=KINE,SPORTS MEDICINE INTERNSHIP,,,3
KINE 376,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=376&p_subj=KINE,SPORT MANAGEMENT INTERNSHIP I,,,3 TO 6
KINE 377,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=377&p_subj=KINE,SPORT MANAGEMENT INTERNSHIP II,,,3 TO 6
KINE 405,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=405&p_subj=KINE,RESEARCH AND ANALYSIS,,,3
KINE 410,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=410&p_subj=KINE,CASE STUDIES IN PERFORMANCE,,,3
KINE 412,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=412&p_subj=KINE,MOTOR CONTROL,,,3
KINE 421,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=421&p_subj=KINE,HUMAN PERFORMANCE,,,3
KINE 440,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=440&p_subj=KINE,RESEARCH METHODS,,,3
KINE 441,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=441&p_subj=KINE,MUSCLE PHYSIOLOGY&PLASTICITY,,,3
KINE 460,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=460&p_subj=KINE,MANAGEMNT & LEADERSHP IN SPORT,,,3
KINE 466,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=466&p_subj=KINE,MEDIA RELATIONS AND PR,,,3
KINE 490,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=490&p_subj=KINE,SEMINAR IN SPORTS MEDICINE,,,3
KINE 495,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=495&p_subj=KINE,INDEPENDENT STUDY,,,3
KINE 496,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=496&p_subj=KINE,INDEPENDENT STUDY,,,3
KINE 498,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=498&p_subj=KINE,SPECIAL TOPICS,,,1 TO 4
KINE 499,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=499&p_subj=KINE,TEACHING PRACTICUM,,,1 TO 6
KORE 101,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=101&p_subj=KORE,INTRODUCTION TO KOREAN I,,,5
KORE 102,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=102&p_subj=KORE,INTRODUCTION TO KOREAN II,,,5
KORE 201,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=201&p_subj=KORE,INTERMEDIATE KOREAN I,Distribution Group I,,4
KORE 202,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=202&p_subj=KORE,INTERMEDIATE KOREAN II,Distribution Group I,,4
KORE 311,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=311&p_subj=KORE,SELECTED READING & TRANSLATION,,,3
KORE 312,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=312&p_subj=KORE,SELECTED READING & TRANSLATION,,,3
KORE 344,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=344&p_subj=KORE,KOREAN LITERATURE AND CULTURE,,,3
KORE 345,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=345&p_subj=KORE,LINGUISTIC STRUCTURE OF KOREAN,,,3
KORE 346,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=346&p_subj=KORE,KOREAN CULTURE AND HISTORY,Distribution Group I,,3
KORE 398,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=398&p_subj=KORE,KOREAN TEACHING PRACTICUM,,,2 TO 3
KORE 399,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=399&p_subj=KORE,KOREAN TEACHING PRACTICUM,,,2 TO 3
KORE 499,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=499&p_subj=KORE,INDEPENDENT STUDY,,,1 TO 6
LATI 101,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=101&p_subj=LATI,ELEMENTARY LATIN I,,,3
LATI 102,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=102&p_subj=LATI,ELEMENTARY LATIN II,,,3
LATI 201,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=201&p_subj=LATI,INTERMEDIATE LATIN I: PROSE,Distribution Group I,,3
LATI 202,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=202&p_subj=LATI,INTERMEDIATE LATIN II,Distribution Group I,,3
LATI 301,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=301&p_subj=LATI,ADV LATIN:LIT OF EXILE,,,3
